time,fC2LE2,fC2LE4,fC2LE7,fC2LE9,fPGWh,fPGWm
2052-02-27,0.6916839,0.334347,0.60074586,0.48735473,0.45129302,0.5089198
2052-02-28,0.6909936,0.33396274,0.60028887,0.48690453,,
2052-02-28,,,,,0.45099807,0.5086019
2052-02-29,,,,,0.45070773,0.5082891
2052-03-01,,,,,0.450423,0.50797915
2052-03-01,0.6902524,0.33357024,0.59983987,0.48648936,,
2052-03-02,0.68943924,0.33317548,0.59939134,0.48609647,0.45014396,0.50767124
2052-03-03,0.68855065,0.33275253,0.5989208,0.48567837,0.44987035,0.5073651
2052-03-04,0.68763137,0.33226192,0.5984036,0.48517877,0.4496036,0.5070605
2052-03-05,0.68675286,0.3316881,0.5978321,0.48456812,0.44934615,0.5067567
2052-03-06,0.6859612,0.33105105,0.59722215,0.48385516,0.44909546,0.50645137
2052-03-07,0.685256,0.330385,0.59660226,0.4830721,0.44883934,0.506141
2052-03-08,0.6846099,0.32971525,0.5959973,0.48225474,0.44856337,0.5058239
2052-03-09,0.6839945,0.32905576,0.5954202,0.48143443,0.4482618,0.5055018
2052-03-10,0.68339235,0.32842177,0.5948732,0.48064092,0.44793874,0.50517935
2052-03-11,0.68279576,0.32783642,0.5943524,0.47989982,0.4476028,0.50486076
2052-03-12,0.6822018,0.32732174,0.5938521,0.47922263,0.44725665,0.50454813
2052-03-13,0.68160874,0.32688457,0.5933681,0.4786043,0.44688454,0.5042389
2052-03-14,0.6810146,0.32651314,0.5928985,0.47803462,0.44646063,0.50392085
2052-03-15,0.6804172,0.32618636,0.59244186,0.47750768,0.4459819,0.503574
2052-03-16,0.67981595,0.32588533,0.59199506,0.47701964,0.4454839,0.50318736
2052-03-17,0.67921305,0.32559803,0.5915529,0.47656357,0.4450164,0.5027729
2052-03-18,0.6786114,0.3253182,0.59110814,0.47612998,0.44460908,0.50235873
2052-03-19,0.6780102,0.32504255,0.59065187,0.47571042,0.44426122,0.5019694
2052-03-20,0.6774009,0.32476947,0.5901757,0.47529808,0.44395575,0.50161314
2052-03-21,0.6767716,0.32449827,0.5896749,0.47488156,0.44367614,0.50128365
2052-03-22,0.6761196,0.3242285,0.5891525,0.47443864,0.44341302,0.5009688
2052-03-23,0.6754534,0.32395884,0.58861953,0.4739457,0.4431592,0.50065804
2052-03-24,0.6747812,0.3236864,0.5880903,0.4734009,0.4429039,0.50034547
2052-03-25,0.6741041,0.32340848,0.5875746,0.47283337,0.44263577,0.50003
2052-03-26,0.6734202,0.3231257,0.5870739,0.47228467,0.44235018,0.4997138
2052-03-27,0.67273116,0.3228423,0.5865852,0.47178227,0.44205058,0.4994012
2052-03-28,0.67204416,0.32256314,0.5861067,0.47132987,0.44174176,0.49909565
2052-03-29,0.6713767,0.32229045,0.5856394,0.47091663,0.44142476,0.49879727
2052-03-30,0.6707553,0.32202348,0.58518505,0.47053006,0.44110003,0.49850392
2052-03-31,0.6701863,0.32176012,0.58474356,0.47015914,0.4407731,0.49821377
2052-04-01,0.669633,0.32149747,0.58431244,0.46979013,0.4404534,0.49792644
2052-04-02,0.6690458,0.32122955,0.58388835,0.46940762,0.44014832,0.4976422
2052-04-03,0.66840893,0.3209468,0.58346796,0.46900278,0.4398592,0.49736083
2052-04-04,0.667745,0.32064286,0.58304864,0.46857777,0.43958324,0.49708143
2052-04-05,0.6670848,0.32032162,0.5826286,0.46814042,0.43936482,0.496954
2052-04-06,0.66644317,0.3199958,0.5822073,0.46769664,0.43932673,0.49738547
2052-04-07,0.6658185,0.3196789,0.58178174,0.46724868,0.439517,0.4985704
2052-04-08,0.66519886,0.31938186,0.5813392,0.4667975,0.4397442,0.49993467
2052-04-09,0.6645632,0.31911302,0.58085966,0.4663446,0.4397126,0.5005068
2052-04-10,0.66434556,0.31887197,0.580333,0.46589106,0.4393102,0.49985212
2052-04-11,0.66729033,0.31864378,0.5797733,0.4654367,0.43867654,0.49836937
2052-04-12,0.682001,0.31840754,0.5792119,0.4649818,0.4380279,0.4967701
2052-04-13,0.78494126,0.31815308,0.57867646,0.46452895,0.43749028,0.49551234
2052-04-14,1.1359153,0.31788644,0.5781784,0.46408203,0.4370758,0.4946762
2052-04-15,1.7982256,0.3176204,0.57771385,0.4636435,0.43674272,0.49414006
2052-04-16,2.5937402,0.31736365,0.5772724,0.46321347,0.43644843,0.49376154
2052-04-17,3.2468553,0.3171176,0.57684445,0.46279073,0.436168,0.49344954
2052-04-18,3.610797,0.3168796,0.5764235,0.46237245,0.43589154,0.4931613
2052-04-19,3.690375,0.3166465,0.576006,0.4619492,0.4356172,0.49288005
2052-04-20,3.5306184,0.31641623,0.57559,0.4615017,0.43534532,0.49259982
2052-04-21,3.168522,0.31618783,0.57517433,0.46101266,0.43507594,0.49231893
2052-04-22,2.697248,0.31596097,0.5747583,0.460487,0.43480828,0.49223462
2052-04-23,2.478701,0.31573555,0.57434165,0.45995396,0.43470845,0.49848327
2052-04-24,3.6869385,0.31551167,0.57392466,0.45944694,0.43730405,0.5544473
2052-04-25,8.163866,0.3152921,0.5735075,0.4589834,0.45549178,0.7722838
2052-04-26,16.641365,0.31508416,0.5730905,0.45856112,0.5093063,1.2349598
2052-04-27,29.455725,0.3148914,0.57267416,0.4581679,0.5968696,1.813351
2052-04-28,59.593266,0.31470338,0.5722591,0.4577911,0.67829156,2.1969109
2052-04-29,107.79029,0.3145015,0.5718461,0.45742223,0.70757145,2.1730413
2052-04-30,169.08797,0.31427622,0.5714356,0.45705423,0.6745989,1.8059344
2052-05-01,244.11183,0.31403401,0.5710277,0.456677,0.6066683,1.328387
2052-05-02,315.7911,0.31378835,0.57062227,0.4562792,0.53834176,0.93436366
2052-05-03,367.51627,0.31354883,0.57021874,0.45585656,0.48843417,0.68897784
2052-05-04,389.69028,0.31331772,0.56989914,0.4554411,0.45875892,0.56587106
2052-05-05,381.65527,0.31309295,0.5699334,0.45510694,0.44340616,0.5142894
2052-05-06,350.4065,0.31289434,0.570554,0.45488364,0.43612918,0.49574462
2052-05-07,305.46243,0.31732398,0.57150096,0.4546832,0.4328301,0.48983422
2052-05-08,255.1908,0.34171152,0.57205755,0.45886207,0.43133128,0.48803714
2052-05-09,206.66623,0.4021406,0.5716905,0.5137647,0.43057936,0.48740202
2052-05-10,167.08536,0.49736142,0.57050127,0.7175743,0.43008196,0.48705626
2052-05-11,142.385,0.6664005,0.5690166,1.1156622,0.42962906,0.48677543
2052-05-12,132.97638,1.1207521,0.56871724,1.599426,0.42916566,0.48650807
2052-05-13,133.33945,2.7281377,0.57268995,1.9704529,0.42871135,0.4862431
2052-05-14,139.26347,8.367931,0.58283323,2.0961463,0.42829865,0.48597828
2052-05-15,156.00462,21.836313,0.5958874,1.9811672,0.43064743,0.48590237
2052-05-16,197.60127,44.550068,0.6081508,1.7515994,0.4525542,0.48706612
2052-05-17,276.09497,76.30969,0.70161736,1.7812911,0.55238616,0.50375533
2052-05-18,376.92273,117.261086,1.313471,2.709591,0.8912427,0.5696032
2052-05-19,475.737,165.18181,3.4529266,5.173378,1.6960154,0.6989587
2052-05-20,550.9154,213.01091,8.094485,9.522227,2.998321,0.84530395
2052-05-21,587.55273,257.3864,14.877443,15.533484,4.4371057,0.93057513
2052-05-22,579.0277,296.2375,21.754095,22.146,5.538977,1.0365757
2052-05-23,529.12036,328.29575,26.339163,27.68883,6.8175206,2.1845317
2052-05-24,451.40186,353.67078,27.523056,30.741127,15.461583,11.069474
2052-05-25,363.35898,370.51443,25.933083,31.855083,55.02644,50.939053
2052-05-26,279.66043,374.32428,23.949192,40.50881,141.17302,133.69781
2052-05-27,209.04016,362.40805,27.956648,72.78438,270.64584,253.97519
2052-05-28,154.65561,336.845,45.85352,168.85812,432.91083,401.3057
2052-05-29,115.692635,302.6799,79.712555,296.08444,604.1123,549.7791
2052-05-30,89.09097,264.7893,124.4159,435.27457,756.29486,674.53937
2052-05-31,73.80919,228.56299,170.00217,588.7375,860.4155,753.05225
2052-06-01,70.88975,206.19182,204.00919,738.91986,903.4013,775.56104
2052-06-02,69.1957,220.46944,216.37767,871.7756,893.575,749.9093
2052-06-03,69.69668,289.68695,204.94017,976.05365,852.18225,696.9233
2052-06-04,76.34726,402.18567,175.90222,1053.9565,810.13336,646.94385
2052-06-05,96.73762,528.0748,139.16524,1106.8876,803.19196,629.9158
2052-06-06,144.97028,636.6292,103.19297,1124.8442,815.7958,635.93744
2052-06-07,234.60115,688.6124,72.82907,1101.1517,826.37616,647.10284
2052-06-08,368.36047,688.50134,49.823524,1054.8732,815.4945,646.78394
2052-06-09,528.8625,657.21466,39.743877,1034.6633,774.11304,630.9324
2052-06-10,686.77655,613.5188,86.38236,1056.5236,712.78143,609.02234
2052-06-11,810.11914,588.80054,190.69566,1114.843,652.6417,592.6673
2052-06-12,877.9454,594.789,355.58768,1161.4216,606.5043,582.27356
2052-06-13,887.8663,648.0818,564.61584,1164.457,573.6692,580.9748
2052-06-14,844.4209,783.1023,785.4191,1113.6982,551.48157,604.12787
2052-06-15,752.94794,975.2452,984.1849,1022.66595,545.4055,630.9752
2052-06-16,653.99255,1145.273,1145.1982,920.5474,561.9608,641.9523
2052-06-17,575.52356,1243.3724,1255.9865,830.332,582.51196,627.9663
2052-06-18,509.76474,1274.6805,1311.2318,738.95435,584.1757,594.1924
2052-06-19,452.96964,1236.0159,1323.959,646.17633,560.06335,550.1999
2052-06-20,405.47403,1142.2308,1309.6067,572.7462,527.5108,514.5325
2052-06-21,365.2435,1014.5124,1294.8527,520.9025,513.6131,498.78928
2052-06-22,332.8371,877.1278,1288.4492,471.98087,498.73746,480.91492
2052-06-23,309.5007,750.9006,1279.2394,432.10986,482.4371,454.16895
2052-06-24,288.9402,647.45905,1241.6814,404.23975,461.36578,432.56888
2052-06-25,271.86035,567.3336,1160.4504,383.0936,437.56326,423.2083
2052-06-26,255.20653,505.15817,1065.6273,366.301,428.54755,415.78094
2052-06-27,236.27786,456.49033,961.16223,350.02264,428.15143,406.31418
2052-06-28,216.42354,419.0659,854.0625,334.30612,421.99796,386.4992
2052-06-29,208.93558,389.82474,752.3972,320.4877,414.90784,357.53796
2052-06-30,217.65382,371.78894,678.07104,310.1849,416.7703,336.36157
2052-07-01,230.03441,354.92624,628.8312,303.0789,432.58975,326.4157
2052-07-02,246.79239,331.9617,600.125,295.97144,436.13602,318.19946
2052-07-03,258.04053,303.23917,582.3965,290.03458,429.10446,316.7186
2052-07-04,251.89096,272.02994,562.77094,283.81744,419.8391,320.9637
2052-07-05,227.41905,242.36783,537.881,279.5863,407.6898,322.15933
2052-07-06,192.71918,216.46158,525.59766,274.89832,393.59314,316.3901
2052-07-07,157.16586,195.74306,532.5345,268.62762,378.35065,306.21048
2052-07-08,127.33363,180.2683,549.0898,261.18546,362.88583,295.05325
2052-07-09,103.88829,168.71812,559.7948,249.12323,353.3793,292.17606
2052-07-10,86.46113,161.05157,557.5346,233.45811,343.1903,300.72495
2052-07-11,74.09417,158.8517,544.28906,220.5441,346.99567,312.4137
2052-07-12,64.76148,158.8064,520.3452,205.44066,367.97235,307.3534
2052-07-13,56.579266,156.87479,481.35168,187.63603,378.7986,287.5845
2052-07-14,49.332024,152.23328,427.38318,171.31747,388.14978,264.57584
2052-07-15,43.319355,146.33917,368.85635,158.9539,368.44284,246.03178
2052-07-16,38.7575,140.99611,316.37888,152.06007,343.60355,243.27438
2052-07-17,35.228436,136.1335,271.9596,156.63864,352.62885,280.0296
2052-07-18,32.974014,131.93813,235.39436,151.55437,343.21097,294.27753
2052-07-19,31.407866,133.93015,205.19986,137.51706,313.91995,283.43497
2052-07-20,30.4561,130.80344,183.6137,120.4701,278.30936,261.38144
2052-07-21,30.008158,124.0125,162.28543,104.05022,265.46844,245.36893
2052-07-22,29.327827,126.399864,199.65129,91.181786,293.9673,276.7391
2052-07-23,29.033373,142.41478,255.25201,82.16309,283.36456,316.99576
2052-07-24,42.272915,155.03139,297.7708,76.24133,242.70384,328.29126
2052-07-25,56.318863,166.27556,304.61734,72.720024,201.78732,307.46262
2052-07-26,66.25839,181.99168,271.9291,70.32475,171.34633,266.23767
2052-07-27,84.38546,199.89148,218.35767,70.79983,163.1754,224.00809
2052-07-28,146.72363,209.05159,165.59363,70.60131,161.34491,193.27322
2052-07-29,222.90138,208.54099,126.2912,96.82465,175.5445,177.35391
2052-07-30,263.6308,197.23917,101.563736,162.63599,190.11153,176.75664
2052-07-31,248.34222,183.5708,87.2163,210.98032,194.86163,184.59828
2052-08-01,196.02571,162.49446,79.04131,228.49973,182.0925,179.47548
2052-08-02,138.52359,159.86583,74.20938,224.57523,161.78741,162.34962
2052-08-03,95.68644,162.37642,70.40618,201.56743,144.37502,144.57016
2052-08-04,68.68073,159.8709,66.83146,166.53911,145.22267,144.9313
2052-08-05,59.437145,150.19986,63.741447,131.55426,149.92639,150.51593
2052-08-06,50.980392,137.40077,62.8496,105.71179,153.11772,154.67355
2052-08-07,42.64362,124.672066,64.433075,93.700264,149.25392,153.92007
2052-08-08,40.718945,122.8472,64.93313,85.48926,135.94217,143.50058
2052-08-09,39.609142,113.62193,63.64579,77.65347,119.52236,127.72514
2052-08-10,39.437004,143.31581,61.68792,69.94246,104.96859,111.46507
2052-08-11,46.45132,187.56702,62.23678,63.673172,109.10172,116.33568
2052-08-12,52.46439,223.75049,61.524757,55.680645,109.06159,118.2089
2052-08-13,57.86089,267.93588,59.283012,48.192474,102.68894,113.63351
2052-08-14,61.5173,318.1061,56.905483,43.542072,93.12109,103.84115
2052-08-15,86.39545,306.87823,58.34219,42.955486,81.993164,91.98892
2052-08-16,97.96467,253.05324,76.98848,44.122784,71.47175,81.03132
2052-08-17,99.558075,206.8201,98.65483,42.890522,63.14775,72.084366
2052-08-18,159.38928,166.15724,111.4157,38.73188,57.09304,65.34436
2052-08-19,210.30528,148.93843,114.5412,33.439728,53.347157,61.04519
2052-08-20,224.36455,146.72691,108.092476,33.122326,49.686707,56.95963
2052-08-21,211.55339,142.98466,100.1054,53.10923,46.280807,53.326298
2052-08-22,204.93181,130.61494,90.8181,87.53016,43.26275,50.223015
2052-08-23,195.45921,127.38403,81.69288,116.15071,40.703377,47.676918
2052-08-24,177.17012,115.140015,73.00655,132.79108,38.592308,45.830574
2052-08-25,153.49237,98.08994,65.818405,156.2241,37.423096,45.061302
2052-08-26,127.12829,79.59862,81.33298,163.55293,39.922173,51.848732
2052-08-27,104.55132,60.93965,104.1711,164.99611,43.060482,59.411816
2052-08-28,84.75762,46.22985,123.0347,149.13809,44.719433,65.28796
2052-08-29,70.889244,37.298187,125.40894,123.768166,46.141598,74.23969
2052-08-30,61.237865,33.75573,111.27413,93.48136,49.51097,77.852905
2052-08-31,53.037933,33.10925,101.841705,62.60556,44.83891,71.26215
2052-09-01,80.21955,32.29484,96.445595,39.798576,37.456306,59.778496
2052-09-02,113.40915,31.073559,95.977005,27.539778,32.52185,48.701805
2052-09-03,136.85986,29.607107,93.70852,22.099953,31.327967,42.504646
2052-09-04,153.42097,28.915482,87.17931,30.50827,32.69292,41.89685
2052-09-05,163.5187,29.02074,80.01977,38.9605,35.028114,48.786037
2052-09-06,163.8107,29.353104,70.95905,42.832882,34.254524,51.641872
2052-09-07,153.4119,28.20998,61.76185,42.888454,31.619038,49.747467
2052-09-08,133.38528,26.41879,54.194813,38.725872,29.776438,48.080616
2052-09-09,113.01425,25.487417,47.963707,33.24708,28.930405,47.532856
2052-09-10,104.657295,25.710676,43.873795,28.328346,29.596302,48.77723
2052-09-11,103.75776,26.633835,41.734863,24.587374,35.617397,53.933826
2052-09-12,123.75649,29.649052,40.030144,22.384468,42.334126,60.00875
2052-09-13,153.80785,35.21081,38.05066,24.585249,47.48518,66.77695
2052-09-14,186.67635,42.615067,35.40856,30.128046,50.856636,72.54897
2052-09-15,221.54922,51.098415,40.703674,35.708973,53.06511,76.15852
2052-09-16,235.09947,58.71609,54.06792,35.914062,53.888145,78.292915
2052-09-17,227.24223,63.537437,68.5604,34.209927,52.068256,76.20255
2052-09-18,203.34616,63.088177,78.32624,31.348385,48.947945,70.82002
2052-09-19,177.07391,57.841164,88.160355,40.059883,48.448864,68.168106
2052-09-20,170.35147,50.16985,94.40763,46.276047,49.657562,71.623695
2052-09-21,174.55415,46.273563,86.35151,47.21637,62.53684,80.155815
2052-09-22,181.40923,50.16289,73.752914,46.722748,119.70768,124.813225
2052-09-23,181.98877,53.741028,62.757202,46.427723,167.23024,172.36842
2052-09-24,171.26651,53.02997,53.070354,47.665092,192.14001,202.74414
2052-09-25,159.74953,48.625572,46.226234,45.676662,193.60349,217.70624
2052-09-26,148.00455,45.935127,41.495304,40.056797,177.24219,215.75027
2052-09-27,138.98389,42.169666,41.9451,37.386765,157.8177,204.33228
2052-09-28,138.66628,38.535736,55.095665,38.8015,138.9044,187.93243
2052-09-29,153.97627,38.607693,72.20785,46.38785,121.94443,170.3962
2052-09-30,181.91243,39.598087,87.39862,72.49539,108.35907,155.25589
2052-10-01,214.97795,39.286236,101.54498,118.20757,100.24789,143.16922
2052-10-02,248.6245,37.446346,104.92019,164.34814,98.569,133.9815
2052-10-03,274.59045,35.22385,107.531815,165.15085,100.6524,126.9666
2052-10-04,288.2374,31.782791,118.39411,139.0177,106.67966,120.58626
2052-10-05,289.52997,29.131838,140.52228,109.7326,114.60394,114.50437
2052-10-06,280.68616,32.039753,166.78986,95.384514,118.705734,109.67465
2052-10-07,267.24713,41.872345,188.8582,98.052315,119.04081,105.25179
2052-10-08,257.35004,59.327084,203.10915,106.79522,119.223465,101.62222
2052-10-09,255.1221,83.73322,208.21716,116.20411,121.25593,98.9207
2052-10-10,264.97906,110.68557,206.39337,131.87543,124.47773,96.26341
2052-10-11,284.2559,130.80058,201.83115,150.95648,127.472305,93.01305
2052-10-12,301.66367,135.0219,197.97198,171.62994,129.28407,89.22404
2052-10-13,306.56802,124.35951,199.18478,188.4567,129.6542,85.28299
2052-10-14,299.22455,107.157524,209.13358,213.1469,128.84492,81.58374
2052-10-15,280.9142,107.367805,231.16772,230.96074,127.20149,78.28262
2052-10-16,257.87125,101.42892,266.46088,241.88562,124.91622,75.27245
2052-10-17,235.63623,92.8355,309.34875,248.8801,122.1971,72.47908
2052-10-18,215.7355,89.91439,347.7083,253.2048,119.25671,69.78591
2052-10-19,197.68561,92.559,373.59302,257.1782,116.21364,67.03354
2052-10-20,180.2427,98.72254,389.77402,261.137,113.05734,64.0422
2052-10-21,162.62863,105.642784,407.26505,264.48523,109.71026,60.731247
2052-10-22,144.80879,110.86647,431.7925,267.7544,106.09172,57.150616
2052-10-23,127.28958,113.30567,454.06894,271.5726,102.124245,53.44782
2052-10-24,110.759605,113.18385,461.95868,275.77103,97.71013,49.749203
2052-10-25,95.601974,110.997154,451.02805,279.48474,92.78105,46.133747
2052-10-26,81.69546,108.111824,422.42047,281.88504,87.347565,42.632114
2052-10-27,69.780136,104.81959,383.20703,282.0557,81.5755,39.24514
2052-10-28,62.050056,101.44709,340.4575,279.19086,75.77952,36.01899
2052-10-29,59.46223,100.61799,297.10413,272.93448,70.29474,33.036114
2052-10-30,61.290237,97.30136,254.38553,263.557,65.345535,30.354856
2052-10-31,62.41846,92.93876,213.23286,251.90103,60.99421,28.003038
2052-11-01,58.985332,89.152214,175.15742,239.16808,57.128536,25.91892
2052-11-02,51.545067,85.526375,142.05247,226.59882,53.53549,23.995306
2052-11-03,42.020973,81.46343,115.22795,215.20663,50.01459,22.143482
2052-11-04,32.5535,76.59345,98.94215,205.47365,46.50166,20.337904
2052-11-05,24.705982,70.86994,90.20614,197.31206,43.04177,18.602343
2052-11-06,18.87271,64.51185,86.87583,190.2122,39.77026,16.99154
2052-11-07,14.709345,57.98466,85.36275,183.31902,36.784576,15.515571
2052-11-08,11.69998,51.889526,81.564644,175.7305,34.114323,14.151874
2052-11-09,9.436448,46.65718,73.69679,166.9033,31.752829,12.883613
2052-11-10,7.7005177,42.3827,62.873913,156.81741,29.637217,11.683527
2052-11-11,6.358799,38.891953,51.727455,145.89946,27.682198,10.529933
2052-11-12,5.342423,35.93678,42.310978,134.76271,25.823,9.437828
2052-11-13,4.5801673,33.3437,35.253338,123.951614,24.04329,8.444051
2052-11-14,3.9692824,31.022089,30.186146,113.87523,22.341822,7.582642
2052-11-15,3.4219842,28.925076,26.479797,104.83621,20.688978,6.8386025
2052-11-16,2.9315932,26.993958,23.70674,96.99025,19.062014,6.1626673
2052-11-17,2.4982114,25.164404,21.62133,90.25194,17.473574,5.52493
2052-11-18,2.1319063,23.405933,20.015083,84.27291,15.969634,4.9228272
2052-11-19,1.8311026,21.781284,18.68142,78.690956,14.546439,4.35068
2052-11-20,1.5873222,20.341686,17.478912,73.28798,13.175629,3.801105
2052-11-21,1.3837227,19.08326,16.350576,67.99479,11.868067,3.2809887
2052-11-22,1.2194653,17.940258,15.274953,62.83659,10.635924,2.7940028
2052-11-23,1.1026341,16.825188,14.233562,57.880898,9.477144,2.3391004
2052-11-24,1.027149,15.721076,13.199156,53.150932,8.399695,1.9281687
2052-11-25,0.9773331,14.669027,12.174765,48.583496,7.4221034,1.5857077
2052-11-26,0.9349053,13.680241,11.165703,44.265984,6.5715733,1.3256567
2052-11-27,0.8960612,12.743644,10.181094,40.383698,5.8649964,1.1429589
2052-11-28,0.86079806,11.838741,9.209561,37.08317,5.228977,1.020985
2052-11-29,0.8297791,10.946516,8.245962,34.353607,4.619681,0.941678
2052-11-30,0.8030864,10.0746975,7.3123794,32.045753,4.060689,0.891792
2052-12-01,0.7787234,9.23684,6.443277,29.997667,3.565124,0.8622027
2052-12-02,0.75923765,8.4490595,5.6622963,28.076033,3.096242,0.8454904
2052-12-03,0.7454075,7.7113676,4.962956,26.21298,2.6304448,0.8359842
2052-12-04,0.734915,7.017063,4.3489285,24.413591,2.1854002,0.8302801
2052-12-05,0.7256015,6.3637586,3.7896688,22.722889,1.808955,0.82662606
2052-12-06,0.716146,5.755615,3.2191346,21.170063,1.51567,0.82408905
2052-12-07,0.7069122,5.1989374,2.661021,19.730587,1.291618,0.82215977
2052-12-08,0.6983761,4.6917706,2.168543,18.357485,1.1144035,0.8205719
2052-12-09,0.6907384,4.209674,1.7656633,17.03876,0.9764112,0.81915766
2052-12-10,0.68483275,3.7146025,1.4657475,15.775475,0.8775977,0.81776947
2052-12-11,0.6800069,3.1955962,1.2474227,14.575598,0.81375426,0.81628317
2052-12-12,0.67610294,2.7125576,1.0874785,13.434,0.7762976,0.8146353
2052-12-13,0.6727192,2.3138676,0.976627,12.356667,0.7564006,0.8128477
2052-12-14,0.6700285,1.9957631,0.90231514,11.318463,0.7466137,0.81101346
2052-12-15,0.6680693,1.7429603,0.8496857,10.321754,0.7417144,0.8092498
2052-12-16,0.6665451,1.5119072,0.8135714,9.386206,0.7388534,0.8076486
2052-12-17,0.6652468,1.2986506,0.79030967,8.497827,0.7368213,0.80625266
2052-12-18,0.6640757,1.1547207,0.77526385,7.6630244,0.735236,0.8050604
2052-12-19,0.6629726,1.0990717,0.7647697,6.8673964,0.7340187,0.8040418
2052-12-20,0.66191405,1.1258055,0.7567316,6.0582776,0.73310614,0.8031551
2052-12-21,0.6608937,1.1731101,0.7503762,5.2439833,0.73236287,0.8023577
2052-12-22,0.6598881,1.1531526,0.74551827,4.437087,0.7316533,0.8016105
2052-12-23,0.65885276,1.0622128,0.74193835,3.6940243,0.7309236,0.800882
2052-12-24,0.65774274,0.93160444,0.73923445,3.058644,0.7301922,0.8001528
2052-12-25,0.656528,0.80189365,0.7370086,2.5457764,0.7294909,0.79941976
2052-12-26,0.65520585,0.7015672,0.7350421,2.1692245,0.72883016,0.7986919
2052-12-27,0.65381765,0.6378615,0.73329777,1.8961897,0.7282,0.7979797
2052-12-28,0.6524527,0.60393906,0.7318125,1.692756,0.72758055,0.79728353
2052-12-29,0.65121704,0.5884395,0.73060066,1.5334568,0.72694796,0.796585
2052-12-30,0.65018135,0.5820011,0.7296247,1.3898779,0.7262756,0.79584825
2052-12-31,0.64934826,0.5791355,0.7288167,1.2486497,0.72553355,0.79503244
2053-01-01,0.64865524,0.5773411,0.7281103,1.0951033,0.7246873,0.79410577
2053-01-02,0.6479923,0.5757121,0.72745764,0.9299199,0.72370213,0.793053
2053-01-03,0.64722544,0.57399666,0.7268307,0.7864571,0.72255605,0.79188144
2053-01-04,0.6462296,0.5721645,0.7262157,0.6900531,0.72125596,0.790622
2053-01-05,0.6449221,0.5702699,0.72560674,0.6382684,0.71983963,0.78931105
2053-01-06,0.64327484,0.56841254,0.72500086,0.6152092,0.7183604,0.7879656
2053-01-07,0.6413135,0.5667023,0.7243915,0.60609895,0.7168694,0.78657997
2053-01-08,0.6391275,0.5652004,0.7237584,0.60220885,0.71540976,0.7851452
2053-01-09,0.63687646,0.5638435,0.7230619,0.59981006,0.71401566,0.783661
2053-01-10,0.6347495,0.56243724,0.72225565,0.59774387,0.7127049,0.7821329
2053-01-11,0.63288456,0.56078744,0.7213181,0.59578687,0.71147186,0.78057325
2053-01-12,0.6313155,0.5588688,0.7202813,0.59394234,0.7102926,0.7790102
2053-01-13,0.6299891,0.55686,0.71922004,0.5922212,0.70913583,0.7774849
2053-01-14,0.62882686,0.5550271,0.71820205,0.5906037,0.7079656,0.776029
2053-01-15,0.6277775,0.5535687,0.71723425,0.58905256,0.72079396,0.7748561
2053-01-16,0.626827,0.5525104,0.7162517,0.587538,0.74846566,0.77437973
2053-01-17,0.62597895,0.5516945,0.7151596,0.58605826,0.7606862,0.7745837
2053-01-18,0.6252335,0.550871,0.7139012,0.5846404,0.74499786,0.77469873
2053-01-19,0.62457895,0.54982275,0.71249723,0.5833107,0.7215605,0.77392834
2053-01-20,0.6239946,0.5484388,0.71102417,0.5820524,0.7068724,0.7722229
2053-01-21,0.6234569,0.5467173,0.70955664,0.58080363,0.7008008,0.77014023
2053-01-22,0.6229475,0.54472804,0.70813656,0.57951266,0.6984699,0.7682183
2053-01-23,0.62245834,0.54256845,0.70678777,0.5781914,0.69725174,0.7666484
2053-01-24,0.62198824,0.54033613,0.70553917,0.57690954,0.6963693,0.76537853
2053-01-25,0.6215321,0.5381381,0.70441985,0.57574254,0.69561714,0.7643137
2053-01-26,0.6210771,0.5360987,0.70343584,0.57472783,0.6948958,0.7633927
2053-01-27,0.62061226,0.5342887,0.70255244,0.5738564,0.694137,0.7625722
2053-01-28,0.62013507,0.5326441,0.701692,0.5730928,0.69331086,0.7618121
2053-01-29,0.6196491,0.5310227,0.7007459,0.5723992,0.6924268,0.7610796
2053-01-30,0.6191573,0.52935374,0.6996017,0.57174915,0.69151187,0.76035136
2053-01-31,0.61865014,0.5276943,0.69818723,0.57112664,0.69058067,0.7596048
2053-02-01,0.61808,0.52614945,0.69651777,0.57051694,0.6896186,0.75881267
2053-02-02,0.61738014,0.52477133,0.69471353,0.56990147,0.6885876,0.7579438
2053-02-03,0.6165455,0.52353257,0.69295853,0.56925976,0.68744284,0.7569678
2053-02-04,0.61566097,0.5223601,0.691418,0.5685708,0.6861487,0.75586146
2053-02-05,0.61482733,0.52117693,0.6901669,0.56780803,0.6846899,0.75462115
2053-02-06,0.6140866,0.51992595,0.689172,0.56693745,0.68307245,0.7532703
2053-02-07,0.6134261,0.5185837,0.68833226,0.56592506,0.6813132,0.7518517
2053-02-08,0.6128205,0.5171705,0.68754935,0.56475556,0.67942494,0.7504095
2053-02-09,0.6122543,0.5157441,0.68677586,0.56345373,0.67741346,0.7489808
2053-02-10,0.611718,0.514369,0.6860021,0.5620895,0.67530644,0.7475981
2053-02-11,0.6112034,0.51308006,0.6852046,0.5607529,0.67319053,0.74628955
2053-02-12,0.6107041,0.5118664,0.6843167,0.5595187,0.67119193,0.74507064
2053-02-13,0.6102171,0.5106997,0.6832517,0.55842716,0.6693925,0.7439347
